"var","species","median","qmin","qmax"
"2011","Leucorrhinia_rubicunda",0.80994,0.6447,0.97358
"2012","Leucorrhinia_rubicunda",1.02634,0.84865,1.197
"2013","Leucorrhinia_rubicunda",1.29286,1.11549,1.47512
"2014","Leucorrhinia_rubicunda",0.38371,0.21146,0.56038
"2015","Leucorrhinia_rubicunda",0.49701,0.32199,0.67656
"2016","Leucorrhinia_rubicunda",0.44136,0.25212,0.62147
"2017","Leucorrhinia_rubicunda",-0.02588,-0.21265,0.17095
"2018","Leucorrhinia_rubicunda",0.57503,0.39096,0.76264
"2019","Leucorrhinia_rubicunda",-1.21892,-1.43914,-0.99595
"2020","Leucorrhinia_rubicunda",-1.189,-1.39567,-0.98135
"2021","Leucorrhinia_rubicunda",-1.44982,-1.67747,-1.22952
"2022","Leucorrhinia_rubicunda",-1.20438,-1.42217,-0.98073
"2023","Leucorrhinia_rubicunda",-1.75105,-1.98626,-1.5016
"clc_artificial_prop","Leucorrhinia_rubicunda",0.19947,0.0257,0.38849
"clc_agriculture_prop","Leucorrhinia_rubicunda",-0.55905,-0.83239,-0.27173
"clc_forest_prop","Leucorrhinia_rubicunda",-0.45298,-0.72393,-0.19025
"clc_vegetation_prop","Leucorrhinia_rubicunda",0.16721,-0.31397,0.60934
"clc_bare_prop","Leucorrhinia_rubicunda",-1.34496,-1.81028,-0.87911
"clc_coastal_wetland_prop","Leucorrhinia_rubicunda",0.45052,0.26469,0.64054
"clc_wetland_prop","Leucorrhinia_rubicunda",1.35227,1.0877,1.67459
"clc_river_prop","Leucorrhinia_rubicunda",0.18538,0.06352,0.30099
"bio10_temp_warmQ_dC","Leucorrhinia_rubicunda",-10.85685,-11.99732,-9.83868
"bio12_annual_prec_mm","Leucorrhinia_rubicunda",-3.09256,-3.64047,-2.56307
"bio4_sd_temp","Leucorrhinia_rubicunda",4.94477,4.48095,5.43204
"bio10_temp_warmQ_dC2","Leucorrhinia_rubicunda",-4.11998,-4.91461,-3.30036
"bio12_annual_prec_mm2","Leucorrhinia_rubicunda",-1.69639,-2.18935,-1.20532
"bio4_sd_temp2","Leucorrhinia_rubicunda",-1.03484,-1.35809,-0.72455
"2000","Libellula_depressa",0.25306,0.06828,0.44636
"2001","Libellula_depressa",0.14652,-0.02759,0.32753
"2002","Libellula_depressa",-0.10328,-0.27163,0.06066
"2003","Libellula_depressa",0.15134,0.01158,0.30406
"2004","Libellula_depressa",0.07857,-0.06943,0.23453
"2005","Libellula_depressa",0.2761,0.14679,0.41563
"2006","Libellula_depressa",0.07524,-0.0439,0.19412
"2007","Libellula_depressa",0.17528,0.05823,0.28991
"2008","Libellula_depressa",-0.00772,-0.10813,0.09526
"2009","Libellula_depressa",0.1865,0.08796,0.28828
"2010","Libellula_depressa",0.09282,-2e-04,0.18607
"2011","Libellula_depressa",0.26925,0.18131,0.35991
"2012","Libellula_depressa",-0.09957,-0.18772,-0.01551
"2013","Libellula_depressa",0.1258,0.03995,0.21378
"2014","Libellula_depressa",-0.12658,-0.20672,-0.04389
"2015","Libellula_depressa",0.0085,-0.07693,0.09915
"2016","Libellula_depressa",-0.45692,-0.53911,-0.3731
"2017","Libellula_depressa",-0.48562,-0.56132,-0.40904
"2018","Libellula_depressa",0.20313,0.1221,0.28655
"2019","Libellula_depressa",-0.1145,-0.19585,-0.03614
"2020","Libellula_depressa",-0.00249,-0.07587,0.07676
"2021","Libellula_depressa",-0.32173,-0.39695,-0.24041
"2022","Libellula_depressa",-0.05087,-0.13378,0.03218
"2023","Libellula_depressa",-0.12317,-0.20764,-0.04234
"clc_artificial_prop","Libellula_depressa",-0.0896,-0.15521,-0.02701
"clc_agriculture_prop","Libellula_depressa",0.45735,0.37225,0.55147
"clc_forest_prop","Libellula_depressa",-0.75715,-0.8507,-0.6572
"clc_vegetation_prop","Libellula_depressa",0.12972,0.01455,0.24325
"clc_bare_prop","Libellula_depressa",1.33147,1.16709,1.49976
"clc_coastal_wetland_prop","Libellula_depressa",-0.13096,-0.19526,-0.05841
"clc_wetland_prop","Libellula_depressa",-0.76562,-0.86958,-0.66487
"clc_river_prop","Libellula_depressa",-0.1784,-0.23699,-0.12251
"bio10_temp_warmQ_dC","Libellula_depressa",1.06141,0.87455,1.22833
"bio12_annual_prec_mm","Libellula_depressa",1.44921,1.29159,1.60982
"bio4_sd_temp","Libellula_depressa",0.84785,0.71802,0.98684
"bio10_temp_warmQ_dC2","Libellula_depressa",-2.20084,-2.3417,-2.06258
"bio12_annual_prec_mm2","Libellula_depressa",-0.54592,-0.6258,-0.46865
"bio4_sd_temp2","Libellula_depressa",-1.03037,-1.11907,-0.94502
"2000","Libellula_fulva",-0.47408,-0.72003,-0.24323
"2001","Libellula_fulva",-0.71978,-0.9662,-0.46765
"2002","Libellula_fulva",-0.78309,-1.01704,-0.52869
"2003","Libellula_fulva",-0.29394,-0.49999,-0.10384
"2004","Libellula_fulva",-0.42675,-0.62835,-0.21769
"2005","Libellula_fulva",-0.08326,-0.26996,0.10279
"2006","Libellula_fulva",-0.57554,-0.75836,-0.38946
"2007","Libellula_fulva",-0.28246,-0.44653,-0.12486
"2008","Libellula_fulva",-0.15074,-0.30517,0.00576
"2009","Libellula_fulva",0.0483,-0.08684,0.17365
"2010","Libellula_fulva",0.19909,0.08148,0.31503
"2011","Libellula_fulva",0.29392,0.18898,0.41045
"2012","Libellula_fulva",0.0519,-0.05287,0.15375
"2013","Libellula_fulva",0.29166,0.18952,0.39643
"2014","Libellula_fulva",-0.05621,-0.1533,0.04375
"2015","Libellula_fulva",0.09353,-0.00692,0.19024
"2016","Libellula_fulva",-0.21307,-0.31909,-0.10386
"2017","Libellula_fulva",0.2176,0.11606,0.31316
"2018","Libellula_fulva",0.27311,0.18061,0.36351
"2019","Libellula_fulva",0.31201,0.21092,0.41169
"2020","Libellula_fulva",0.07678,-0.02724,0.18311
"2021","Libellula_fulva",0.45833,0.34828,0.56725
"2022","Libellula_fulva",0.35349,0.24229,0.45949
"2023","Libellula_fulva",0.9382,0.82639,1.05718
"clc_artificial_prop","Libellula_fulva",0.17512,0.06005,0.28119
"clc_agriculture_prop","Libellula_fulva",0.12831,-0.02942,0.27284
"clc_forest_prop","Libellula_fulva",-0.62186,-0.79931,-0.46274
"clc_vegetation_prop","Libellula_fulva",-1.50289,-1.74815,-1.28617
"clc_bare_prop","Libellula_fulva",2.23426,1.9045,2.58959
"clc_coastal_wetland_prop","Libellula_fulva",-0.31963,-0.44583,-0.19887
"clc_wetland_prop","Libellula_fulva",-0.11995,-0.31731,0.0587
"clc_river_prop","Libellula_fulva",0.03569,-0.06316,0.12628
"bio10_temp_warmQ_dC","Libellula_fulva",4.15392,3.80541,4.50418
"bio12_annual_prec_mm","Libellula_fulva",1.42158,1.15578,1.68192
"bio4_sd_temp","Libellula_fulva",0.39046,0.16174,0.61824
"bio10_temp_warmQ_dC2","Libellula_fulva",-2.33144,-2.59046,-2.09775
"bio12_annual_prec_mm2","Libellula_fulva",-0.50757,-0.68815,-0.32057
"bio4_sd_temp2","Libellula_fulva",-0.39923,-0.56349,-0.22459
"2000","Libellula_quadrimaculata",0.57587,0.39994,0.77046
"2001","Libellula_quadrimaculata",0.31571,0.20649,0.50396
"2002","Libellula_quadrimaculata",0.22335,0.10243,0.37408
"2003","Libellula_quadrimaculata",0.29168,0.19313,0.44321
"2004","Libellula_quadrimaculata",-0.13903,-0.29685,-0.04479
"2005","Libellula_quadrimaculata",0.05334,-0.0779,0.17001
"2006","Libellula_quadrimaculata",0.19821,0.11408,0.33005
"2007","Libellula_quadrimaculata",-0.14329,-0.27047,-0.02527
"2008","Libellula_quadrimaculata",0.34298,0.26208,0.4706
"2009","Libellula_quadrimaculata",0.36454,0.29358,0.48026
"2010","Libellula_quadrimaculata",0.35503,0.22976,0.45597
"2011","Libellula_quadrimaculata",0.1092,0.05212,0.1968
"2012","Libellula_quadrimaculata",0.2121,0.0029,0.29958
"2013","Libellula_quadrimaculata",0.49993,0.28152,0.59178
"2014","Libellula_quadrimaculata",0.10585,0.05355,0.19256
"2015","Libellula_quadrimaculata",0.10249,0.03862,0.19028
"2016","Libellula_quadrimaculata",-0.24694,-0.33026,-0.19714
"2017","Libellula_quadrimaculata",-0.28044,-0.36244,-0.21824
"2018","Libellula_quadrimaculata",-0.00767,-0.08747,0.05817
"2019","Libellula_quadrimaculata",-0.43828,-0.51999,-0.35765
"2020","Libellula_quadrimaculata",-0.76866,-0.85208,-0.51152
"2021","Libellula_quadrimaculata",-0.58134,-0.67056,-0.45915
"2022","Libellula_quadrimaculata",-0.32364,-0.41637,-0.23842
"2023","Libellula_quadrimaculata",-0.39277,-0.48761,-0.32793
"clc_artificial_prop","Libellula_quadrimaculata",-0.10964,-0.15922,-0.02544
"clc_agriculture_prop","Libellula_quadrimaculata",-0.44667,-0.56334,-0.24298
"clc_forest_prop","Libellula_quadrimaculata",0.0984,-0.0359,0.18987
"clc_vegetation_prop","Libellula_quadrimaculata",-0.29898,-0.4462,-0.18905
"clc_bare_prop","Libellula_quadrimaculata",-0.02952,-0.25411,0.26
"clc_coastal_wetland_prop","Libellula_quadrimaculata",0.01009,-0.07562,0.06426
"clc_wetland_prop","Libellula_quadrimaculata",0.75231,0.5909,0.89042
"clc_river_prop","Libellula_quadrimaculata",0.04987,-0.00297,0.10137
"bio10_temp_warmQ_dC","Libellula_quadrimaculata",-4.17826,-4.47525,-3.34826
"bio12_annual_prec_mm","Libellula_quadrimaculata",-0.03228,-0.16801,0.13062
"bio4_sd_temp","Libellula_quadrimaculata",0.82609,0.39134,1.03094
"bio10_temp_warmQ_dC2","Libellula_quadrimaculata",-0.03399,-0.32244,0.1767
"bio12_annual_prec_mm2","Libellula_quadrimaculata",0.1265,0.04591,0.2274
"bio4_sd_temp2","Libellula_quadrimaculata",-0.08832,-0.16989,0.05603
"2000","Macromia_splendens",0.01472,-1.07737,1.0916
"2001","Macromia_splendens",-0.56952,-1.83352,0.5543
"2002","Macromia_splendens",1.38889,0.58491,2.20811
"2003","Macromia_splendens",-0.55363,-1.60151,0.46067
"2004","Macromia_splendens",1.60451,0.83807,2.31837
"2005","Macromia_splendens",1.34661,0.59725,2.06671
"2006","Macromia_splendens",0.54117,-0.22195,1.34733
"2007","Macromia_splendens",0.15598,-0.66966,1.02031
"2008","Macromia_splendens",0.48269,-0.2462,1.18999
"2009","Macromia_splendens",0.3532,-0.32524,1.00657
"2010","Macromia_splendens",0.6007,0.08212,1.1486
"2011","Macromia_splendens",0.17597,-0.3327,0.6896
"2012","Macromia_splendens",1.00991,0.58971,1.42406
"2013","Macromia_splendens",0.3004,-0.17395,0.75695
"2014","Macromia_splendens",0.31089,-0.1566,0.77617
"2015","Macromia_splendens",0.24308,-0.16904,0.66576
"2016","Macromia_splendens",-0.40261,-0.79876,0.04182
"2017","Macromia_splendens",-0.33597,-0.75891,0.09728
"2018","Macromia_splendens",-0.42405,-0.87839,0.00778
"2019","Macromia_splendens",-0.14996,-0.55272,0.27522
"2020","Macromia_splendens",-1.17074,-1.63584,-0.69038
"2021","Macromia_splendens",-0.87412,-1.37186,-0.3904
"2022","Macromia_splendens",-1.26657,-1.76613,-0.75884
"2023","Macromia_splendens",-1.58768,-2.1669,-1.03944
"clc_artificial_prop","Macromia_splendens",-1.02522,-1.69458,-0.43754
"clc_agriculture_prop","Macromia_splendens",0.874,0.08533,1.70876
"clc_forest_prop","Macromia_splendens",1.04373,0.28967,1.75874
"clc_vegetation_prop","Macromia_splendens",2.60348,1.97524,3.26479
"clc_bare_prop","Macromia_splendens",-2.95015,-5.14255,-1.0204
"clc_coastal_wetland_prop","Macromia_splendens",0.40065,-0.11218,0.80328
"clc_wetland_prop","Macromia_splendens",-0.8804,-2.81939,0.50868
"clc_river_prop","Macromia_splendens",0.07517,-0.33802,0.35751
"bio10_temp_warmQ_dC","Macromia_splendens",7.87757,6.4638,9.57688
"bio12_annual_prec_mm","Macromia_splendens",3.68148,2.93435,4.53018
"bio4_sd_temp","Macromia_splendens",-3.04764,-4.39671,-1.88339
"bio10_temp_warmQ_dC2","Macromia_splendens",-2.51429,-3.40659,-1.76301
"bio12_annual_prec_mm2","Macromia_splendens",-0.9755,-1.46016,-0.54647
"bio4_sd_temp2","Macromia_splendens",-1.79548,-2.75196,-0.89807
"2000","Nehalennia_speciosa",-2.9525,-6.21062,-0.38544
"2001","Nehalennia_speciosa",-3.20288,-7.09865,-0.2484
"2002","Nehalennia_speciosa",-1.53666,-3.91295,0.50746
"2003","Nehalennia_speciosa",-1.9257,-4.84896,0.23316
"2004","Nehalennia_speciosa",-1.27541,-3.42926,0.6878
"2005","Nehalennia_speciosa",-2.18724,-4.98705,-0.13732
"2006","Nehalennia_speciosa",-0.44599,-2.08686,1.00131
"2007","Nehalennia_speciosa",-0.43277,-1.82009,0.83749
"2008","Nehalennia_speciosa",1.5243,0.47804,2.59176
"2009","Nehalennia_speciosa",-0.43447,-1.9345,0.88693
"2010","Nehalennia_speciosa",-0.28987,-1.61383,0.97232
"2011","Nehalennia_speciosa",2.0051,0.98994,3.04699
"2012","Nehalennia_speciosa",2.17539,1.33819,3.06488
"2013","Nehalennia_speciosa",0.83717,-0.12684,1.80732
"2014","Nehalennia_speciosa",1.86294,0.76383,3.02352
"2015","Nehalennia_speciosa",0.74679,-0.28127,1.81818
"2016","Nehalennia_speciosa",1.45013,0.54425,2.43805
"2017","Nehalennia_speciosa",0.84605,-0.15898,1.95356
"2018","Nehalennia_speciosa",1.08526,0.17763,1.94945
"2019","Nehalennia_speciosa",0.93788,0.07477,1.82939
"2020","Nehalennia_speciosa",0.94333,0.04945,1.81242
"2021","Nehalennia_speciosa",0.51927,-0.31801,1.41663
"2022","Nehalennia_speciosa",0.84017,-0.02387,1.70306
"2023","Nehalennia_speciosa",0.27342,-0.70743,1.20755
"clc_artificial_prop","Nehalennia_speciosa",0.39187,-0.36186,1.09516
"clc_agriculture_prop","Nehalennia_speciosa",0.24249,-0.8964,1.48531
"clc_forest_prop","Nehalennia_speciosa",0.54008,-0.41882,1.62026
"clc_vegetation_prop","Nehalennia_speciosa",-0.26379,-2.16055,1.42308
"clc_bare_prop","Nehalennia_speciosa",-1.09376,-4.51266,1.30997
"clc_coastal_wetland_prop","Nehalennia_speciosa",0.37419,-1.38606,1.25148
"clc_wetland_prop","Nehalennia_speciosa",0.56345,-0.28737,1.33912
"clc_river_prop","Nehalennia_speciosa",-0.39783,-1.58421,0.30324
"bio10_temp_warmQ_dC","Nehalennia_speciosa",-0.65059,-2.746,1.49455
"bio12_annual_prec_mm","Nehalennia_speciosa",0.72246,-0.48308,1.99151
"bio4_sd_temp","Nehalennia_speciosa",5.27321,3.44703,7.48946
"bio10_temp_warmQ_dC2","Nehalennia_speciosa",-4.83535,-7.97651,-2.13149
"bio12_annual_prec_mm2","Nehalennia_speciosa",-0.08325,-0.84483,0.35862
"bio4_sd_temp2","Nehalennia_speciosa",-3.9436,-5.98145,-2.35297
"2000","Onychogomphus_forcipatus",-0.21809,-0.48583,0.04415
"2001","Onychogomphus_forcipatus",-0.35692,-0.62387,-0.0958
"2002","Onychogomphus_forcipatus",-0.11822,-0.36204,0.13751
"2003","Onychogomphus_forcipatus",0.35647,0.14218,0.57834
"2004","Onychogomphus_forcipatus",0.14873,-0.05809,0.36006
"2005","Onychogomphus_forcipatus",0.65325,0.44504,0.8549
"2006","Onychogomphus_forcipatus",0.41654,0.22671,0.60329
"2007","Onychogomphus_forcipatus",0.16309,-0.00967,0.33888
"2008","Onychogomphus_forcipatus",0.22,0.04922,0.38282
"2009","Onychogomphus_forcipatus",-0.12236,-0.26947,0.01979
"2010","Onychogomphus_forcipatus",-0.05465,-0.18235,0.07354
"2011","Onychogomphus_forcipatus",-0.05169,-0.17568,0.06363
"2012","Onychogomphus_forcipatus",-0.14805,-0.2535,-0.03826
"2013","Onychogomphus_forcipatus",-0.34032,-0.44731,-0.23158
"2014","Onychogomphus_forcipatus",-0.24144,-0.3463,-0.13031
"2015","Onychogomphus_forcipatus",-0.12435,-0.22375,-0.02719
"2016","Onychogomphus_forcipatus",-0.44385,-0.5372,-0.34695
"2017","Onychogomphus_forcipatus",-0.00563,-0.10606,0.09612
"2018","Onychogomphus_forcipatus",0.01096,-0.08146,0.10874
"2019","Onychogomphus_forcipatus",0.01458,-0.07915,0.10353
"2020","Onychogomphus_forcipatus",0.06618,-0.0324,0.15987
"2021","Onychogomphus_forcipatus",-0.06939,-0.16929,0.03226
"2022","Onychogomphus_forcipatus",0.12042,0.01952,0.22235
"2023","Onychogomphus_forcipatus",0.11896,0.00988,0.23169
"clc_artificial_prop","Onychogomphus_forcipatus",-0.83159,-0.94492,-0.72822
"clc_agriculture_prop","Onychogomphus_forcipatus",-0.12878,-0.2647,0.00963
"clc_forest_prop","Onychogomphus_forcipatus",1.14134,1.00432,1.27658
"clc_vegetation_prop","Onychogomphus_forcipatus",-0.47122,-0.6118,-0.29257
"clc_bare_prop","Onychogomphus_forcipatus",0.88566,0.6057,1.14243
"clc_coastal_wetland_prop","Onychogomphus_forcipatus",-0.83331,-1.03868,-0.64397
"clc_wetland_prop","Onychogomphus_forcipatus",0.26137,0.10339,0.41839
"clc_river_prop","Onychogomphus_forcipatus",-0.02414,-0.13888,0.0775
"bio10_temp_warmQ_dC","Onychogomphus_forcipatus",4.85276,4.56896,5.1874
"bio12_annual_prec_mm","Onychogomphus_forcipatus",1.52477,1.31985,1.74513
"bio4_sd_temp","Onychogomphus_forcipatus",1.70105,1.51087,1.90804
"bio10_temp_warmQ_dC2","Onychogomphus_forcipatus",-1.55425,-1.73476,-1.39247
"bio12_annual_prec_mm2","Onychogomphus_forcipatus",-0.67302,-0.79658,-0.52878
"bio4_sd_temp2","Onychogomphus_forcipatus",-0.93266,-1.07788,-0.78799
"2000","Onychogomphus_uncatus",0.36209,-0.06819,0.82862
"2001","Onychogomphus_uncatus",-0.10508,-0.59399,0.36942
"2002","Onychogomphus_uncatus",0.87745,0.48464,1.26231
"2003","Onychogomphus_uncatus",0.95856,0.58189,1.30522
"2004","Onychogomphus_uncatus",0.9177,0.58749,1.26471
"2005","Onychogomphus_uncatus",0.31478,-0.00939,0.63714
"2006","Onychogomphus_uncatus",0.53551,0.17007,0.89421
"2007","Onychogomphus_uncatus",-0.18725,-0.542,0.14325
"2008","Onychogomphus_uncatus",-0.02951,-0.31777,0.27209
"2009","Onychogomphus_uncatus",-0.06532,-0.35069,0.21172
"2010","Onychogomphus_uncatus",0.08882,-0.12595,0.31148
"2011","Onychogomphus_uncatus",-0.19384,-0.40833,0.0219
"2012","Onychogomphus_uncatus",0.0191,-0.15631,0.19805
"2013","Onychogomphus_uncatus",0.09334,-0.08473,0.26456
"2014","Onychogomphus_uncatus",-0.19946,-0.36736,-0.03736
"2015","Onychogomphus_uncatus",-0.19875,-0.35686,-0.03216
"2016","Onychogomphus_uncatus",-0.24066,-0.39441,-0.07995
"2017","Onychogomphus_uncatus",-0.37261,-0.52154,-0.22429
"2018","Onychogomphus_uncatus",-0.17402,-0.32487,-0.03064
"2019","Onychogomphus_uncatus",-0.23841,-0.39615,-0.07566
"2020","Onychogomphus_uncatus",-0.4062,-0.56708,-0.26077
"2021","Onychogomphus_uncatus",-0.41616,-0.57622,-0.25019
"2022","Onychogomphus_uncatus",-0.26304,-0.43697,-0.09685
"2023","Onychogomphus_uncatus",-0.41355,-0.59992,-0.23444
"clc_artificial_prop","Onychogomphus_uncatus",-1.11786,-1.36922,-0.88994
"clc_agriculture_prop","Onychogomphus_uncatus",0.39061,0.03333,0.76991
"clc_forest_prop","Onychogomphus_uncatus",1.75926,1.42444,2.16539
"clc_vegetation_prop","Onychogomphus_uncatus",2.50816,2.18199,2.82001
"clc_bare_prop","Onychogomphus_uncatus",0.43768,-0.04654,0.98357
"clc_coastal_wetland_prop","Onychogomphus_uncatus",-0.47887,-0.79877,-0.16839
"clc_wetland_prop","Onychogomphus_uncatus",-3.56833,-4.73179,-2.53846
"clc_river_prop","Onychogomphus_uncatus",0.06187,-0.12913,0.22199
"bio10_temp_warmQ_dC","Onychogomphus_uncatus",8.72757,8.02511,9.54056
"bio12_annual_prec_mm","Onychogomphus_uncatus",2.52943,2.13379,2.95676
"bio4_sd_temp","Onychogomphus_uncatus",-2.61094,-3.14234,-2.12239
"bio10_temp_warmQ_dC2","Onychogomphus_uncatus",-2.80665,-3.20871,-2.43702
"bio12_annual_prec_mm2","Onychogomphus_uncatus",-0.71873,-0.95375,-0.49817
"bio4_sd_temp2","Onychogomphus_uncatus",-0.47376,-0.81051,-0.10688
"2000","Ophiogomphus_cecilia",-0.15215,-0.56893,0.23745
"2001","Ophiogomphus_cecilia",-0.26866,-0.63845,0.12751
"2002","Ophiogomphus_cecilia",-0.06708,-0.4336,0.2899
"2003","Ophiogomphus_cecilia",0.43244,0.11276,0.73539
"2004","Ophiogomphus_cecilia",-0.16731,-0.49953,0.18542
"2005","Ophiogomphus_cecilia",-0.32507,-0.65802,0.02781
"2006","Ophiogomphus_cecilia",0.65614,0.40509,0.91837
"2007","Ophiogomphus_cecilia",0.47472,0.21999,0.72123
"2008","Ophiogomphus_cecilia",0.59046,0.33756,0.84849
"2009","Ophiogomphus_cecilia",0.51804,0.2906,0.75102
"2010","Ophiogomphus_cecilia",0.38488,0.1696,0.60004
"2011","Ophiogomphus_cecilia",0.426,0.224,0.62959
"2012","Ophiogomphus_cecilia",0.32838,0.14154,0.51553
"2013","Ophiogomphus_cecilia",0.12333,-0.06997,0.31059
"2014","Ophiogomphus_cecilia",0.35148,0.17193,0.53311
"2015","Ophiogomphus_cecilia",0.56314,0.40408,0.73048
"2016","Ophiogomphus_cecilia",0.22224,0.04181,0.39566
"2017","Ophiogomphus_cecilia",0.33653,0.16426,0.52185
"2018","Ophiogomphus_cecilia",-0.16114,-0.33822,0.01227
"2019","Ophiogomphus_cecilia",-0.27019,-0.45771,-0.07841
"2020","Ophiogomphus_cecilia",-0.33764,-0.5174,-0.1506
"2021","Ophiogomphus_cecilia",-0.76333,-0.95589,-0.56171
"2022","Ophiogomphus_cecilia",-0.76998,-0.98645,-0.556
"2023","Ophiogomphus_cecilia",-0.74959,-0.96776,-0.53978
"clc_artificial_prop","Ophiogomphus_cecilia",0.14096,-0.06323,0.3444
"clc_agriculture_prop","Ophiogomphus_cecilia",1.53321,1.22548,1.87712
"clc_forest_prop","Ophiogomphus_cecilia",-0.5727,-0.86451,-0.27044
"clc_vegetation_prop","Ophiogomphus_cecilia",-0.38631,-0.8802,0.07232
"clc_bare_prop","Ophiogomphus_cecilia",0.10755,-0.79132,0.90575
"clc_coastal_wetland_prop","Ophiogomphus_cecilia",0.02806,-0.37411,0.35112
"clc_wetland_prop","Ophiogomphus_cecilia",-1.03808,-1.35998,-0.73296
"clc_river_prop","Ophiogomphus_cecilia",0.2038,0.08306,0.32092
"bio10_temp_warmQ_dC","Ophiogomphus_cecilia",1.74771,1.1787,2.31177
"bio12_annual_prec_mm","Ophiogomphus_cecilia",0.19538,-0.19906,0.59656
"bio4_sd_temp","Ophiogomphus_cecilia",5.77767,5.30124,6.28601
"bio10_temp_warmQ_dC2","Ophiogomphus_cecilia",-3.12253,-3.60638,-2.67197
"bio12_annual_prec_mm2","Ophiogomphus_cecilia",0.00925,-0.27786,0.22797
"bio4_sd_temp2","Ophiogomphus_cecilia",0.04713,-0.24757,0.3244
"2000","Orthetrum_albistylum",-0.1615,-0.45594,0.14337
"2001","Orthetrum_albistylum",-0.35626,-0.64458,-0.06342
"2002","Orthetrum_albistylum",-0.22796,-0.51421,0.05548
"2003","Orthetrum_albistylum",0.48616,0.24954,0.74657
"2004","Orthetrum_albistylum",0.27903,0.02784,0.53422
"2005","Orthetrum_albistylum",0.16479,-0.06509,0.41872
"2006","Orthetrum_albistylum",-0.09093,-0.34713,0.18081
"2007","Orthetrum_albistylum",-0.01275,-0.25133,0.2297
"2008","Orthetrum_albistylum",-0.43839,-0.67766,-0.20326
"2009","Orthetrum_albistylum",-0.00195,-0.21537,0.21936
"2010","Orthetrum_albistylum",-0.02833,-0.18584,0.131
"2011","Orthetrum_albistylum",0.06953,-0.07909,0.21651
"2012","Orthetrum_albistylum",0.07922,-0.04921,0.21203
"2013","Orthetrum_albistylum",-0.05886,-0.18126,0.06203
"2014","Orthetrum_albistylum",-0.02894,-0.14472,0.09893
"2015","Orthetrum_albistylum",0.28701,0.18037,0.39853
"2016","Orthetrum_albistylum",0.02207,-0.09955,0.14015
"2017","Orthetrum_albistylum",0.33263,0.22312,0.43942
"2018","Orthetrum_albistylum",0.40926,0.30517,0.51707
"2019","Orthetrum_albistylum",0.22962,0.12286,0.34723
"2020","Orthetrum_albistylum",-0.13177,-0.24956,-0.01304
"2021","Orthetrum_albistylum",-0.49945,-0.62108,-0.37285
"2022","Orthetrum_albistylum",-0.08744,-0.2158,0.04164
"2023","Orthetrum_albistylum",-0.01792,-0.14447,0.11692
"clc_artificial_prop","Orthetrum_albistylum",-0.64133,-0.82371,-0.50164
"clc_agriculture_prop","Orthetrum_albistylum",1.13774,0.89884,1.37343
"clc_forest_prop","Orthetrum_albistylum",-0.82286,-1.06635,-0.60922
"clc_vegetation_prop","Orthetrum_albistylum",-1.82651,-2.18076,-1.50775
"clc_bare_prop","Orthetrum_albistylum",2.66755,2.0424,3.242
"clc_coastal_wetland_prop","Orthetrum_albistylum",0.24381,0.09172,0.39482
"clc_wetland_prop","Orthetrum_albistylum",-0.92485,-1.29884,-0.54646
"clc_river_prop","Orthetrum_albistylum",0.18225,0.08353,0.28476
"bio10_temp_warmQ_dC","Orthetrum_albistylum",8.89111,8.33849,9.48294
"bio12_annual_prec_mm","Orthetrum_albistylum",3.36838,3.03574,3.72452
"bio4_sd_temp","Orthetrum_albistylum",3.02522,2.69933,3.3434
"bio10_temp_warmQ_dC2","Orthetrum_albistylum",-4.26188,-4.64908,-3.91273
"bio12_annual_prec_mm2","Orthetrum_albistylum",-0.63856,-0.84293,-0.45332
"bio4_sd_temp2","Orthetrum_albistylum",-0.37742,-0.69236,-0.08545
